id_cliente,nombre,email,segmento_demografico,tipo_contrato,fecha_alta
2641,Minería Samper & Asociados S.A.,severianocastellanos@example.org,Gran Empresa,Mensual,2022-01-22
2642,Alex Francisco Agullo S.L.,celia80@example.com,Startup,Premium,2021-09-30
2643,Barranco y Coloma S.Coop.,hernan57@example.com,PYME,Premium,2022-07-02
2644,Hermanos Bermúdez S.A.,yaizaagudo@example.com,Gran Empresa,Premium,2024-09-19
2645,Banco Pedraza & Asociados S.A.,julietamenendez@example.org,PYME,Mensual,2022-09-08
2646,Farmaceútica Quero S.L.,mgisbert@example.net,Gran Empresa,Anual,2025-03-31
2647,Servicios JHG S.L.N.E,reyesnoelia@example.com,PYME,Mensual,2021-06-11
2648,Soluciones ATZ S.L.N.E,bbenet@example.org,Gran Empresa,Mensual,2021-06-19
2649,Servicios Ibéricos S.Com.,gerardo68@example.net,PYME,Mensual,2024-11-26
2650,Finanzas Verdú & Asociados S.Coop.,tomas27@example.com,Gran Empresa,Anual,2021-09-08
2651,Bello y Catalán S.Com.,marc85@example.com,PYME,Anual,2022-04-28
2652,Desarrollo VVWN S.Coop.,ferranfabricio@example.com,Startup,Premium,2024-12-15
2653,Modesto Rozas Portillo S.Coop.,isanz@example.org,Gran Empresa,Mensual,2023-05-24
2654,Comercializadora UQV S.L.,candido56@example.org,PYME,Premium,2022-10-22
2655,Fábrica Araujo y asociados S.Com.,jordana07@example.org,PYME,Mensual,2025-05-05
2656,Banco Azcona & Asociados S.Coop.,ulises91@example.org,Gran Empresa,Mensual,2024-12-21
2657,Comercializadora Avanzadas S.L.U.,susanaburgos@example.org,Startup,Mensual,2023-11-08
2658,Sotelo y Cuevas S.Coop.,maria-del-carmen46@example.com,Startup,Anual,2022-07-22
2659,Piña y Peralta S.A.,manuel44@example.org,Gran Empresa,Anual,2021-10-12
2660,Construcción QBG S.A.D,tarnau@example.org,PYME,Anual,2024-07-01
2661,Distribuciones Iborra S.L.U.,fernandaromeu@example.org,PYME,Premium,2022-12-01
2662,Hermanos Almagro S.L.L.,flumbreras@example.org,Startup,Anual,2025-03-16
2663,Villalba & Asociados S.L.,faustino76@example.net,Gran Empresa,Premium,2021-07-23
2664,Río & Asociados S.L.,espejoalbino@example.org,Gran Empresa,Anual,2023-02-23
2665,Roman y asociados S.Com.,agascon@example.org,PYME,Mensual,2022-05-01
2666,Sandoval & Asociados S.L.N.E,amadagalan@example.org,Gran Empresa,Mensual,2023-10-15
2667,Tecnologías Mosquera & Asociados S.L.U.,ariel31@example.org,Startup,Premium,2022-05-21
2668,Soluciones LO S.L.N.E,quiquecamino@example.net,Startup,Anual,2025-06-25
2669,Amores y Castillo S.C.P,severo00@example.com,Startup,Anual,2025-05-26
2670,Comercial del Noroeste S.Coop.,malenasarabia@example.org,Gran Empresa,Mensual,2022-06-12
2671,Teófilo Segovia Ripoll S.Coop.,marquezdimas@example.net,Startup,Anual,2024-02682,Compañía Bayo S.L.N.E,antonio19@example.org,Startup,Mensual,2021-08-11
2683,Construcción Badía S.L.N.E,amada26@example.org,PYME,Mensual,2023-02-10
2684,Lago y Elías S.L.L.,esalgado@example.net,Gran Empresa,Anual,2023-12-26
2685,Consultoría del Mediterrá2675,Pastora Murcia Cañizares S.L.,soniabilbao@example.net,Gran Empresa,Premium,2021-06-08
2676,Industrias OT S.C.P,maritamorales@example.net,Startup,Premium,2021-08-20
2677,Inversiones Avanzadas S.Com.,jose-carlos73@example.org,PYME,Anual,2024-11-08
2678,Oliveras & Asociados S.L.,dionisio68@example.org,Gran Empresa,Anual,2024-04-22
2679,Soluciones Iberia S.C.P,cduque@example.com,PYME,Premium,2021-11-17
2680,Grupo Valero S.A.,dbernat@example.net,Startup,Premium,2024-01-25
2681,Calixta Vallés Vara S.Coop.,burgospia@example.com,PYME,Mensual,2025-02-19
2682,Macarena Sarabia Galván S.L.,olganogueira@example.net,PYME,Anual,2023-01-23
2683,Promociones Avilés & Asociados S.Com.,graciela28@example.com,PYME,Premium,2022-07-09
2684,Egea y asociados S.A.,marquezsonia@example.com,PYME,Mensual,2024-03-30
2685,Alimentación AIH S.Coop.,sonia95@example.org,PYME,Mensual,2024-05-16
2686,Minería Perales & Asociados S.L.L.,jimena86@example.net,Gran Empresa,Premium,2024-09-17
2687,Marco y Saez S.Com.,atiliocolom@example.com,PYME,Anual,2022-04-07
2688,Tristán Gutiérrez Casas S.A.,cristiancodina@example.net,Gran Empresa,Premium,2023-05-24
2689,Banco del Sur S.A.,ruy39@example.org,PYME,Anual,2021-02-06
2690,Suministros Hoz y asociados S.Coop.,bermejoperlita@example.net,Gran Empresa,Premium,2025-02-22
2691,Hermanos Díaz S.C.P,galvezbaldomero@example.org,Gran Empresa,Anual,2021-02-05
2692,Logística Internacionales S.Coop.,mendezpili@example.com,PYME,Mensual,2021-05-03
2693,Restauración HWQG S.Com.,hvaldes@example.org,PYME,Anual,2021-07-25
2694,Restauración RBXM S.L.L.,zbarroso@example.org,Startup,Premium,2025-06-28
2695,Valls y asociados S.L.,rroma@example.org,PYME,Mensual,2022-01-02
2696,Hotel GGR S.L.,reinaldo88@example.net,Startup,Premium,2023-03-27
2697,Construcción Pujadas S.A.,graciano64@example.org,Startup,Anual,2023-03-20
2698,Logística Vázquez S.Coop.,aalcalde@example.com,Startup,Mensual,2021-03-12
2699,Consultoría Piquer S.Coop.,jpascual@example.org,Startup,Anual,2025-02-13
2700,Logística Cantón S.L.,otilia06@example.net,Startup,Mensual,2022-12-24
2701,Instalaciones del Levante S.Com.,dionisio71@example.net,Gran Empresa,Mensual,2024-10-14
2702,Bermudez y asociados S.L.L.,wilfredopardo@example.org,Gran Empresa,Anual,2024-03-23
2703,Blanch y Canales S.L.,pteruel@example.net,Startup,Anual,2021-08-29
2704,Comercial Benet y asociados S.A.,ybarros@example.com,Gran Empresa,Mensual,2023-03-20
2705,Epifanio Valenzuela Guerrero S.Coop.,nereaberrocal@example.com,Gran Empresa,Premium,2022-10-10
2706,Consultoría Miguel y asociados S.A.,almazanlaura@example.org,Gran Empresa,Anual,2024-11-26
2707,Alimentación CM S.A.D,chamorronatalio@example.org,Gran Empresa,Anual,2021-03-21
2708,Comercializadora Amores S.Com.,aura83@example.com,Gran Empresa,Anual,2021-01-01
2709,Consultoría Parejo & Asociados S.Coop.,leire62@example.com,Gran Empresa,Premium,2023-03-01
2710,Hermanos Pelayo S.L.N.E,rosarioferrera@example.org,Gran Empresa,Premium,2022-01-07
2711,Rosenda Ramirez Navarrete S.L.N.E,fsedano@example.net,Startup,Mensual,2023-10-16
2712,Bibiana Ramón Catalán S.Coop.,lcampillo@example.net,PYME,Mensual,2021-04-22
2713,Amigó y Egea S.L.,carnerovanesa@example.com,PYME,Mensual,2024-05-15
2714,Infraestructuras Moliner S.L.,lnunez@example.com,PYME,Mensual,2023-05-04
2715,Soluciones HWWF S.L.L.,solanamaria@example.net,PYME,Anual,2022-05-05
2716,Carlos y Barba S.L.L.,timoteo85@example.net,PYME,Anual,2021-02-28
2717,Banco Campo y asociados S.A.,rociovilar@example.net,Gran Empresa,Anual,2023-08-21
2718,Tecnologías Vallés S.Coop.,juliopujol@example.org,Gran Empresa,Anual,2023-09-13
2719,Comercial TPH S.L.N.E,francholimpia@example.org,PYME,Premium,2022-06-12
2720,Transportes Pellicer y asociados S.A.,darino@example.com,Gran Empresa,Anual,2023-10-19
2721,Grupo Carvajal S.Coop.,gbarrena@example.net,Gran Empresa,Premium,2024-03-21
2722,Hermanos Reguera S.Coop.,jvalverde@example.com,PYME,Premium,2023-03-20
2723,Familia Esteve S.A.,oteroalfonso@example.com,Startup,Premium,2022-08-15
2724,Vidal y Domingo S.Com.,destrada@example.org,Gran Empresa,Anual,2024-02-01
2725,Albero y Palmer S.A.,lara02@example.com,Startup,Premium,2022-03-07
2726,Promociones Saura & Asociados S.Com.,oliviaperera@example.org,PYME,Premium,2025-06-15
2727,Grupo Rocamora S.C.P,dafne92@example.net,Startup,Mensual,2021-08-16
2728,Toledo y Casals S.Com.,ocampos@example.org,PYME,Anual,2024-09-03
2729,Infraestructuras del Mediterráneo S.Coop.,abrahambayona@example.net,PYME,Premium,2022-05-28
2730,Desarrollo Valenciano S.L.L.,joannunez@example.org,Gran Empresa,Premium,2022-03-29
2731,Oliveras y Moll S.Coop.,liliana55@example.net,Gran Empresa,Mensual,2022-12-01
2732,Inmobiliaria QRZ S.Coop.,nvalero@example.net,Startup,Anual,2021-11-26
2733,Bravo y Iborra S.A.,posadadario@example.net,PYME,Mensual,2025-02-10
2734,María José Bernad Exposito S.A.,vilmaboada@example.com,PYME,Premium,2024-10-16
2735,Tecnologías Rosa y asociados S.L.N.E,brigidacarballo@example.com,Gran Empresa,Anual,2024-11-23
2736,Bernad y Alsina S.A.,guadalupe04@example.com,Gran Empresa,Premium,2024-05-20
2737,Arranz y Vilalta S.L.,arueda@example.com,Startup,Anual,2025-01-08
2738,Restauración Bernat S.C.P,narcisa87@example.org,Gran Empresa,Mensual,2024-12-13
2739,Finanzas Integrales S.Com.,amancio13@example.net,PYME,Anual,2024-10-27
2740,Fábrica Capdevila S.L.,trini30@example.org,Gran Empresa,Premium,2024-08-19
2741,Hnos Perelló S.L.,lopeespana@example.net,Startup,Mensual,2025-07-02
2742,Abigaíl Meléndez Jaume S.L.N.E,ramisreyes@example.com,Startup,Anual,2021-10-07
2743,Consultoría CO S.A.,guardiolachema@example.net,PYME,Mensual,2023-05-24
2744,Cantón & Asociados S.C.P,abrilmascaro@example.net,Gran Empresa,Mensual,2022-02-18
2745,Familia Lasa S.L.L.,segurafebe@example.com,Gran Empresa,Premium,2021-10-17
2746,Gascón y Carro S.L.N.E,octaviajodar@example.org,Startup,Premium,2022-05-03
2747,Luque y asociados S.A.,emelina91@example.net,Gran Empresa,Mensual,2022-01-11
2748,Ruperta Vizcaíno Aragonés S.Com.,fernando06@example.net,PYME,Premium,2022-09-05
2749,Moll & Asociados S.L.,yfabregas@example.com,Gran Empresa,Anual,2024-03-11
2750,Manufacturas BO S.L.,lozanoanibal@example.org,Gran Empresa,Premium,2023-06-06
2751,Logística del Sur S.A.,haroldogarrido@example.org,PYME,Mensual,2022-05-17
2752,Logística GJ S.Com.,chemacastello@example.net,Startup,Mensual,2022-12-08
2753,Instalaciones MVKV S.L.U.,jose-mari66@example.org,PYME,Mensual,2021-04-20
2754,Promociones Cantón S.Coop.,adelina74@example.org,PYME,Premium,2021-09-18
2755,Tecnologías del Norte S.A.,cebrian41@example.org,Startup,Anual,2021-12-24
2756,Moreno Madrid Arcos S.L.L.,planasceferino@example.org,PYME,Mensual,2024-05-06
2757,Construcción Tomé S.L.,adancordero@example.net,PYME,Anual,2021-10-03
2758,López y Piquer S.L.,hozanselma@example.net,PYME,Anual,2023-09-22
2759,Peinado y Ariño S.L.U.,ingridamor@example.org,PYME,Premium,2023-10-19
2760,Hermanos Prat S.A.,riuscesar@example.com,PYME,Premium,2021-04-27
2761,Restauración Pujadas y asociados S.A.,ameliaroman@example.org,PYME,Mensual,2023-11-02
2762,Alba y Robledo S.Coop.,sofia12@example.net,Gran Empresa,Premium,2024-09-20
2763,Inversiones Ordóñez S.L.,maria-dolores51@example.org,Startup,Premium,2021-11-06
2764,Doménech & Asociados S.C.P,ugartefederico@example.com,Gran Empresa,Premium,2025-07-21
2765,Hermanos Gaya S.A.T.,domingaginer@example.com,Gran Empresa,Anual,2022-06-15
2766,Suministros PRJP S.Coop.,deboragomez@example.net,PYME,Anual,2022-10-12
2767,Grupo Cerro S.Com.,nllano@example.net,Gran Empresa,Anual,2024-05-23
2768,Familia Sancho S.L.N.E,eliduque@example.com,PYME,Mensual,2024-08-01
2769,Soluciones Españolas S.L.N.E,qtoro@example.com,Startup,Mensual,2025-03-02
2770,Despacho Arco S.Coop.,bibianapena@example.org,PYME,Mensual,2024-08-02
2771,Industrias Torrents S.L.L.,segarraemiliana@example.net,Gran Empresa,Premium,2022-03-13
2772,Requena y Tejada S.L.L.,xtorrents@example.com,Startup,Mensual,2021-08-07
2773,Servicios Villalonga y asociados S.L.N.E,lfarre@example.net,PYME,Premium,2024-03-29
2774,Banca Privada QTL S.L.,juan-francisco86@example.org,Gran Empresa,Anual,2021-03-09
2775,Transportes JWPV S.L.N.E,baldomerolaguna@example.net,Startup,Anual,2024-08-21
2776,Tecnologías Española S.A.,noeliaros@example.com,Startup,Mensual,2022-12-23
2777,Amat y Pino S.L.,nalegria@example.com,PYME,Mensual,2023-06-20
2778,Logística Canales S.A.,nreig@example.com,Gran Empresa,Anual,2023-06-07
2779,Talleres Iberia S.L.U.,bpalomo@example.org,Gran Empresa,Premium,2023-07-06
2780,Carbó & Asociados S.Coop.,saritatorrent@example.org,PYME,Mensual,2025-03-24
2781,Familia Colom S.Coop.,zorrillaluciana@example.net,Startup,Premium,2024-03-09
2782,Manuel y Marí S.L.U.,gpenas@example.org,Gran Empresa,Premium,2022-01-08
2783,Pulido y asociados S.L.N.E,josuetrillo@example.org,Gran Empresa,Mensual,2022-09-09
2784,Despacho Quero & Asociados S.Coop.,graciacelso@example.com,PYME,Anual,2023-01-18
2785,Dueñas & Asociados S.C.P,angelino74@example.com,Startup,Premium,2021-05-31
2786,Manufacturas Alemán & Asociados S.A.T.,vjordan@example.net,PYME,Anual,2024-04-26
2787,Inmobiliaria Guzmán & Asociados S.L.,roperoemilio@example.org,Startup,Mensual,2024-02-25
2788,Finanzas Madrid S.Com.,vigilemperatriz@example.com,Startup,Premium,2022-03-05
2789,Celestina Vergara Estrada S.Coop.,lilia05@example.net,PYME,Anual,2022-09-24
2790,Rosalía Amor Espejo S.L.,carmelitaamaya@example.com,Gran Empresa,Mensual,2025-02-19
2791,Llorente & Asociados S.A.,eloy52@example.com,PYME,Anual,2023-05-10
2792,Saura y Gil S.A.U,pinolcasandra@example.net,Startup,Premium,2025-06-26
2793,Inmobiliaria Esparza y asociados S.A.,moralesrafaela@example.net,Gran Empresa,Mensual,2023-11-05
2794,Comercial Mendizábal S.Coop.,olmocornelio@example.net,Startup,Anual,2021-02-25
2795,Industrias QIZ S.L.,haydeecorominas@example.com,PYME,Anual,2023-05-05
2796,Finanzas QK S.C.P,bdomenech@example.com,Gran Empresa,Anual,2022-05-01
2797,Hnos Salom S.A.,ingridserra@example.com,Gran Empresa,Premium,2022-09-10
2798,Familia Gárate S.L.N.E,rufinalaguna@example.net,PYME,Mensual,2025-01-10
2799,Moreno y Gascón S.L.,btomas@example.com,Startup,Anual,2024-05-05
2800,Morante y Peiró S.L.L.,eustaquio06@example.net,Gran Empresa,Mensual,2025-04-25
2801,Manufacturas del Norte S.L.U.,adanaaron@example.org,Startup,Anual,2024-08-26
2802,Alimentación Castellana S.L.N.E,primitiva62@example.org,Gran Empresa,Mensual,2023-10-15
2803,Despacho MUI S.Com.,estherpalomares@example.org,Gran Empresa,Premium,2022-08-12
2804,Instalaciones Globales S.L.,coronadofidela@example.net,Gran Empresa,Anual,2021-03-07
2805,Finanzas Baños y asociados S.A.D,namador@example.net,Startup,Anual,2025-07-14
2806,Fábrica Iberia S.L.L.,vigilsalome@example.net,Gran Empresa,Mensual,2024-12-02
2807,Ferrer y Godoy S.Coop.,dalila03@example.net,Startup,Premium,2022-03-20
2808,Alimentación Verdejo S.A.,dblazquez@example.org,PYME,Anual,2024-12-13
2809,Familia Carbó S.L.L.,ledesmabaldomero@example.com,Startup,Mensual,2021-08-21
2810,Román y asociados S.A.,jenaro09@example.com,PYME,Anual,2023-03-30
2811,Suministros NK S.L.U.,aquiroga@example.com,Gran Empresa,Mensual,2023-08-25
2812,Soluciones VF S.A.,alcarazjose-manuel@example.net,Gran Empresa,Mensual,2021-04-04
2813,Jaume y Perera S.Com.,sfolch@example.com,PYME,Mensual,2023-08-07
2814,Familia Vázquez S.L.N.E,charo28@example.com,Gran Empresa,Mensual,2022-05-03
2815,Manufacturas YM S.Coop.,eugenia91@example.net,PYME,Anual,2022-03-22
2816,Infraestructuras VO S.Com.,tania58@example.org,Startup,Premium,2025-06-12
2817,Doménech y Cantón S.Com.,rochavalentin@example.com,PYME,Anual,2025-04-27
2818,Méndez y Saez S.A.,lhuertas@example.net,PYME,Mensual,2024-02-24
2819,Farmaceútica TGL S.A.,pizarroolivia@example.org,PYME,Mensual,2025-05-19
2820,Banca Privada Armas & Asociados S.A.,ascension03@example.org,Startup,Mensual,2022-08-17
2821,Hermanos Juliá S.L.,patricia79@example.org,Gran Empresa,Anual,2025-03-08
2822,Comercial PY S.L.L.,carbosamu@example.org,Gran Empresa,Premium,2022-03-06
2823,Hnos Campoy S.L.L.,saezemma@example.org,Startup,Premium,2022-04-21
2824,Logística TRF S.C.P,nachogaliano@example.com,Gran Empresa,Anual,2021-08-27
2825,Alimentación Benito y asociados S.L.U.,macarenavalero@example.org,PYME,Premium,2025-01-25
2826,Romeu y Real S.A.,wmorillo@example.org,PYME,Mensual,2022-04-18
2827,Construcción Sala S.L.,diezcipriano@example.com,Startup,Premium,2024-07-23
2828,Manuel y Balaguer S.A.,vjaume@example.org,PYME,Anual,2025-07-09
2829,Grupo Arranz S.Com.,raimundoarellano@example.net,PYME,Anual,2023-11-06
2830,Ambrosio Iborra Martinez S.Coop.,lucasprudencia@example.com,PYME,Mensual,2022-05-20
2831,Pazos & Asociados S.A.U,galo60@example.org,Startup,Anual,2025-04-03
2832,Charo Castilla Arnau S.Com.,alfaroloreto@example.org,PYME,Anual,2021-04-12
2833,Servicios Castilla S.L.,villalbamaria-luisa@example.org,PYME,Premium,2025-02-25
2834,Farmaceútica Saez & Asociados S.Com.,xrosello@example.com,Startup,Premium,2024-06-16
2835,Soluciones Torres S.Com.,benignarubio@example.com,Gran Empresa,Mensual,2023-07-23
2836,Domitila Bravo Martínez S.L.L.,vallejoteresita@example.net,PYME,Premium,2021-02-22
2837,Instalaciones NIM S.Com.,alma23@example.com,Gran Empresa,Premium,2022-12-21
2838,Valerio Herrera Llorens S.C.P,begona67@example.org,PYME,Anual,2022-05-14
2839,Industrias Quero S.L.,vribas@example.com,Gran Empresa,Premium,2021-04-02
2840,Inmobiliaria Camacho & Asociados S.A.,maria-belengallo@example.com,Gran Empresa,Mensual,2024-11-18
2841,Hotel XH S.Coop.,vergarabernarda@example.com,PYME,Premium,2023-05-21
2842,González y asociados S.Com.,gsoler@example.com,Startup,Premium,2021-04-28
2843,Servicios del Levante S.Coop.,eduroura@example.net,Startup,Anual,2024-07-29
2844,Pinedo y Redondo S.C.P,narcisa00@example.net,Gran Empresa,Mensual,2021-04-06
2845,Grupo Folch S.A.,paco02@example.net,PYME,Mensual,2021-08-26
2846,Familia Pulido S.L.L.,mateosanchez@example.org,PYME,Mensual,2024-08-18
2847,Promociones KZRG S.L.N.E,edgar20@example.net,Startup,Mensual,2022-11-18
2848,Banca Privada del Noroeste S.L.,clara65@example.org,PYME,Anual,2025-07-19
2849,Bernardo Baños Valbuena S.Com.,marcia42@example.com,Startup,Anual,2022-08-10
2850,Real & Asociados S.L.N.E,moragriselda@example.org,Startup,Premium,2025-05-12
2851,Manufacturas del Noroeste S.Com.,bmate@example.com,Gran Empresa,Anual,2024-07-19
2852,Somoza y Cuevas S.A.,pablolorenza@example.net,PYME,Premium,2023-01-12
2853,Cisneros y Tomás S.Coop.,jose-franciscopineda@example.com,Startup,Mensual,2022-05-25
2854,Industrias Badía y asociados S.Coop.,juliaarteaga@example.org,PYME,Mensual,2023-05-06
2855,Distribuciones ILLL S.Coop.,ruriarte@example.com,Gran Empresa,Anual,2022-09-22
2856,Soluciones EC S.L.U.,maurapedraza@example.net,PYME,Mensual,2023-11-06
2857,Comercializadora OH S.L.U.,rllanos@example.org,Gran Empresa,Mensual,2025-06-21
2858,Grupo Rodríguez S.L.N.E,peraltapaulino@example.org,PYME,Premium,2021-09-14
2859,Gonzalo Múgica Baeza S.A.,caridad84@example.net,PYME,Anual,2021-01-05
2860,Restauración del Mediterráneo S.Com.,franciscoirma@example.org,Startup,Anual,2024-10-08
2861,Grupo Garcia S.A.,asenjoamador@example.com,PYME,Premium,2023-10-11
2862,Roselló y Giralt S.Coop.,godoyjose@example.com,Startup,Premium,2022-09-19
2863,Transportes QOPN S.Com.,obertran@example.org,Gran Empresa,Premium,2023-06-19
2864,Infraestructuras Pazos y asociados S.Com.,baldomerocollado@example.org,PYME,Mensual,2024-04-24
2865,Farmaceútica Blanco S.Coop.,folchleon@example.org,PYME,Mensual,2023-12-13
2866,Paula Reig Cobo S.A.,rosa-maria28@example.org,PYME,Anual,2022-03-13
2867,Pagès y asociados S.L.,alfredo16@example.com,Startup,Anual,2022-10-07
2868,Instalaciones Fajardo & Asociados S.Com.,rosalina37@example.com,Startup,Premium,2024-05-14
2869,Construcción Ramos & Asociados S.A.,odalysalegria@example.net,Gran Empresa,Premium,2022-11-07
2870,Servicios Meléndez y asociados S.Coop.,walterrio@example.net,Gran Empresa,Anual,2023-10-19
2871,Salazar y asociados S.Com.,mirgalo@example.org,PYME,Premium,2022-04-28
2872,Gomez y asociados S.A.,juan-josemascaro@example.org,PYME,Premium,2024-05-11
2873,Arnaiz y Barros S.A.,angelinaagusti@example.com,Gran Empresa,Mensual,2021-09-16
2874,Distribuciones Recio S.Coop.,vespanol@example.org,PYME,Mensual,2023-04-20
2875,Calista Feijoo Lastra S.Coop.,ezequielfuster@example.com,PYME,Mensual,2023-09-20
2876,Manufacturas WQTG S.C.P,sebastian80@example.net,PYME,Anual,2022-01-08
